,74.22,,
,41.17,,82.04
33.3,68.14,1003.02,53.43
29.05,64.84,1011.1,
12.63,,1013.0,100.13
,69.34,1009.43,
6.86,,1021.35,90.78
18.28,41.1,1002.0,
15.33,,,66.15
10.33,,1021.35,90.84
8.31,40.46,1020.07,
25.16,54.2,1012.69,58.02
14.85,45.01,,85.53
15.48,,,64.77
,65.46,,48.64
22.88,50.23,1016.11,63.77
25.32,63.77,1014.55,74.69
24.44,59.21,,
,64.79,1017.06,
14.84,41.23,995.02,88.0
27.96,49.16,1004.8,35.64
18.67,44.06,1017.13,77.18
22.56,66.48,1003.82,
24.91,,1008.22,82.81
26.11,70.36,1007.64,
19.95,58.46,,
,,,41.66
,39.16,1016.5,85.09
28.18,60.07,,49.13
6.67,,1020.31,73.56
,52.75,,65.12
,37.83,1006.5,90.99
26.11,,,
,,1018.16,
12.12,,1017.68,78.72
,38.25,1012.67,81.66
,40.72,1023.82,85.15
13.61,38.47,,
,41.74,1021.66,62.83
12.25,44.58,,81.15
26.1,74.16,1009.42,85.4
26.09,60.23,1010.74,60.88
32.14,68.31,1010.48,42.15
,44.57,1006.03,71.54
5.74,40.62,,84.91
31.41,74.16,1008.65,68.5
,,1006.57,44.69
12.32,41.26,1022.42,
,,1008.37,50.07
27.97,,1002.25,57.88
26.23,,,73.44
24.8,,,
,71.14,1010.65,60.38
29.84,74.87,1009.64,61.39
30.95,,1009.95,50.02
13.38,40.12,1013.92,96.96
28.54,69.59,,78.62
28.52,57.82,1004.81,57.82
,59.14,,53.1
16.78,41.35,,
10.08,43.14,1010.67,85.9
13.07,,1016.93,
17.99,43.79,1016.13,75.63
,44.6,1017.7,68.2
27.11,66.49,1013.71,
22.6,69.84,,79.59
32.09,,1003.47,
20.03,47.45,,77.56
22.63,,1008.0,82.27
27.06,70.47,1007.0,72.37
,45.01,,88.68
25.79,,1008.61,
8.62,39.54,1011.64,82.86
30.34,,1005.32,52.97
,62.96,1020.16,70.16
,65.12,1016.06,44.31
12.89,48.14,1017.48,83.95
25.68,58.41,1013.71,
,48.06,1012.52,67.88
,35.76,1019.08,
13.6,42.86,1013.37,87.52
,,1018.19,67.53
26.43,77.17,1008.67,92.59
12.2,44.77,1018.64,76.1
30.17,75.08,1005.17,
21.55,60.27,,92.59
23.48,,,88.16
21.19,,1008.24,79.19
13.61,42.34,1017.57,
9.82,36.18,1019.18,
8.02,,,68.07
11.2,41.54,1019.94,67.18
29.21,72.25,1012.72,71.85
22.21,48.14,1015.08,66.8
11.34,,,
,50.78,1008.51,87.54
15.19,42.03,,
27.49,71.94,1006.62,73.35
16.57,,1015.67,71.95
9.38,43.7,1015.45,90.47
6.43,36.08,1022.73,85.03
11.86,40.27,1008.06,72.91
,41.46,1021.04,89.16
29.85,68.24,,30.99
,,1007.36,85.96
,60.77,1017.8,82.19
11.43,44.78,1013.43,82.45
18.06,,,
30.52,70.4,1003.9,
16.58,,,97.59
29.72,68.24,1009.92,66.42
25.6,73.67,,84.82
22.18,65.46,,54.02
,,1010.03,53.78
26.56,56.57,1013.73,63.9
29.6,69.82,,
10.96,,1019.28,
19.78,54.42,1011.74,
,75.6,1017.46,75.63
13.09,54.3,1017.61,82.38
24.4,,1009.7,59.26
8.27,35.77,,
22.86,,,
12.57,39.18,1023.09,77.28
12.65,44.03,,85.23
7.4,40.72,1022.56,87.67
30.36,68.08,1010.76,51.32
12.71,43.8,1023.15,71.16
18.56,42.18,1001.46,
26.88,,1004.85,94.36
15.92,44.85,1015.84,59.99
29.7,,1005.63,57.35
9.53,40.23,1017.74,
17.72,39.99,,72.3
7.55,39.22,1014.53,77.76
28.43,73.18,1012.52,71.05
7.84,,,47.63
8.8,39.42,1025.17,
24.44,52.84,1006.39,49.05
13.97,38.47,1015.15,55.28
,35.77,1019.78,79.58
24.03,,1010.96,79.88
25.43,70.17,1000.46,
5.74,37.8,1021.37,74.47
19.44,59.21,,88.35
14.72,,,76.42
19.15,,,74.89
19.96,39.53,1006.16,62.77
,42.49,,85.35
6.57,,1018.24,74.47
18.94,46.93,1010.22,75.45
4.87,,,94.72
9.37,40.11,,75.03
9.06,,1019.73,84.23
,,1020.62,
,67.69,1004.79,
,69.88,1007.84,83.32
24.31,63.86,,58.54
,50.88,,
25.04,,1018.92,
20.97,,1007.64,71.18
,41.2,1015.96,
23.54,67.83,1009.44,65.48
9.68,,1015.19,87.34
5.85,,1001.95,
13.68,45.08,1024.91,85.26
,,,63.79
30.88,,1011.48,46.58
9.76,40.71,1020.88,
33.58,77.54,,53.49
18.22,44.34,1019.35,
,47.45,1008.65,67.9
34.43,68.51,1010.17,34.09
26.57,,1013.23,
20.92,70.02,1010.23,
15.07,43.48,1015.22,57.74
9.47,,,89.08
27.34,71.64,,
,45.01,1012.21,50.81
,64.96,1000.46,68.05
14.82,,,
,63.94,1017.7,44.92
26.86,71.14,,76.61
32.12,69.98,1013.31,54.3
5.71,40.77,1022.49,87.9
26.43,66.48,1004.36,55.9
21.4,,1017.84,78.01
,58.86,,60.53
26.41,68.24,1010.6,
,58.12,1014.21,85.93
24.6,48.78,1018.1,73.71
9.13,39.16,1014.14,86.17
,44.63,1020.32,47.81
,63.31,1014.23,
27.4,,1002.98,76.48
,45.09,1013.83,52.26
,60.1,,
17.1,48.98,1016.48,
,,1018.49,98.71
21.5,59.87,1019.05,76.56
,65.34,1012.87,62.49
24.53,74.78,,
27.16,,,89.07
,64.27,1013.28,61.85
,64.63,,81.1
30.85,68.94,1007.31,68.99
7.82,41.16,1023.3,
26.92,63.73,1010.29,68.6
11.57,,1020.13,
,,1010.28,83.31
,74.78,,55.65
31.84,77.95,1014.9,55.35
31.06,67.17,1007.62,
13.49,44.63,1019.12,
,,1008.6,61.33
9.72,39.66,1018.31,76.07
,45.01,,
,,1018.86,
13.2,40.83,1007.75,
18.9,47.83,1005.31,77.79
20.31,49.69,1011.57,69.03
6.33,42.07,,77.1
11.37,39.16,1016.54,87.05
18.64,,,
24.75,69.45,1013.97,53.49
7.05,43.65,,72.36
5.49,,1014.43,90.41
,59.07,1007.84,
27.98,,,63.11
19.54,54.9,1017.15,70.37
16.37,,1021.26,
,,1014.93,75.78
27.23,,,
16.55,,1011.45,55.53
,71.29,1008.43,
25.23,,,
29.22,73.18,1012.22,64.91
21.23,50.59,1017.42,
10.35,37.14,1013.37,
,,,66.66
,63.76,,68.94
,61.41,1011.89,55.64
26.89,,1003.84,41.22
,72.43,1007.99,
21.39,52.3,1009.52,88.67
7.85,,,59.19
29.07,72.51,1009.24,
23.45,69.05,1003.03,66.41
,44.84,,86.55
9.75,40.81,1026.0,84.44
16.94,,,
,,1014.93,47.46
13.79,40.0,1016.02,70.17
26.98,72.58,1008.55,78.5
8.96,40.02,1031.21,82.32
5.97,36.25,1029.65,
25.1,,1015.42,85.81
,44.63,,
,40.66,1016.21,88.5
8.05,,1028.01,
15.09,41.76,1022.4,76.22
,,,92.11
21.77,,1013.03,67.44
,42.49,1007.95,93.96
9.57,39.82,1013.12,
18.96,50.16,1010.72,100.09
19.82,41.67,1012.92,
22.08,41.1,,46.69
17.31,58.49,1011.8,92.77
18.32,,1005.06,
,,,
,71.64,1004.16,87.18
,74.16,1010.49,64.87
,73.18,,
24.11,68.3,,79.16
,,1003.01,86.38
14.96,,1024.07,73.17
28.32,72.58,1007.77,78.35
26.94,68.24,,76.58
13.44,39.39,1012.93,84.29
24.33,46.93,1013.61,53.02
22.06,,1021.07,68.66
27.89,,,49.18
8.47,42.02,1005.37,92.73
,,,
8.5,,1014.1,86.64
24.19,58.95,,58.78
,68.94,1006.11,
12.02,41.92,,84.45
22.66,,1006.16,
14.1,,1025.09,79.42
26.78,73.06,1007.99,
31.6,,1010.05,43.48
,74.16,1007.72,81.92
29.12,,1006.9,
,,1012.35,91.56
31.9,69.4,1003.4,
28.83,72.43,1006.69,67.04
10.45,,,89.01
17.79,,,69.72
17.58,,,71.48
18.9,62.96,1020.69,80.57
23.28,,1013.31,53.0
18.81,61.87,,
7.46,41.26,,96.51
22.89,65.34,1015.53,61.0
9.88,40.71,1015.34,
17.59,65.48,1018.96,81.34
,,1010.54,84.65
11.95,,1013.44,74.83
22.12,49.39,,72.83
9.05,40.67,1015.57,75.48
27.6,69.34,,71.58
,,1017.61,90.08
5.84,41.38,,
10.77,44.78,1012.87,
21.95,50.66,1013.92,70.94
,,1010.58,
12.31,,1007.78,94.42
14.29,39.59,1012.36,92.38
,41.54,1020.09,67.96
23.15,58.79,1011.11,82.49
12.14,48.04,1011.8,100.13
30.26,71.77,1006.24,
16.74,38.01,,69.19
20.67,57.5,1014.42,
20.21,59.14,1016.0,70.38
25.02,60.77,1016.71,69.85
24.82,66.54,1010.0,
,62.26,1011.87,66.44
21.84,60.29,1017.23,66.89
26.11,,1002.57,84.99
,42.02,996.55,99.94
14.93,42.44,1012.65,86.8
22.19,70.02,1011.03,
,64.69,1006.85,55.79
,47.45,1007.62,76.65
31.95,,1008.38,66.26
,70.32,,52.72
18.1,45.0,1023.05,48.41
25.35,,,
,36.71,1023.18,
26.96,,,
,42.42,1009.09,66.26
9.68,,1022.04,85.23
9.84,40.22,1009.5,85.38
,40.35,1011.11,
,42.8,1013.96,65.31
14.53,39.0,1016.48,
17.49,40.55,1001.73,73.15
,41.26,1020.65,92.24
,,,
,71.25,999.98,68.99
10.48,41.93,1017.17,
,,,
23.85,69.45,1013.99,
30.89,,1008.99,
14.3,53.82,1016.64,63.9
23.98,,1008.41,67.75
,,1011.4,37.51
,,1014.19,85.4
9.46,42.28,1008.67,78.16
14.43,38.91,,70.26
,40.62,1017.03,
10.57,,1022.62,80.49
28.69,67.25,1017.71,53.83
,42.28,1008.3,
13.52,40.83,1008.31,
,73.18,,
,50.59,,87.44
14.43,44.47,1028.57,70.7
,,1022.23,
26.06,71.73,1009.65,
18.93,,,
13.63,40.92,,80.5
28.02,68.08,,
9.45,41.4,1027.34,86.66
,,1015.21,
,,,72.75
31.85,73.91,1003.6,
11.82,41.26,,91.14
22.64,63.73,,84.22
22.72,,,92.43
27.0,,,70.59
,,,69.55
23.56,,1009.67,
12.0,,,58.71
,,1013.12,61.0
24.88,73.17,,84.96
26.4,48.41,1008.51,
,57.32,,
22.1,,,67.57
24.47,58.05,,71.7
,39.99,1009.7,
,51.43,1007.38,91.79
9.17,40.67,1019.03,66.21
12.85,40.92,1023.04,84.04
5.23,35.57,1026.23,
12.43,41.62,1011.87,80.57
12.93,,,80.28
,40.71,1025.98,81.94
31.73,74.67,1016.38,
25.63,71.58,,
22.7,61.41,,78.08
32.06,,,
24.8,64.63,1020.69,
23.47,60.77,1017.19,75.36
24.31,65.34,,63.85
,63.47,,
34.09,,1009.0,
17.75,42.24,1016.86,61.52
31.8,,1000.77,
6.62,42.49,1008.74,94.57
8.51,41.26,,
27.41,74.67,1016.57,80.16
31.27,73.91,1003.72,68.92
17.45,,1026.4,66.67
22.63,,1009.83,77.43
,,,83.78
26.12,68.51,,
12.28,42.34,1019.19,95.8
23.89,70.04,1011.16,84.9
,,1019.14,76.53
15.45,,1023.63,70.74
,,1009.4,
24.92,73.68,,93.68
13.15,40.78,1024.13,
,58.71,1009.8,86.42
,51.43,1011.28,67.38
11.36,38.25,1013.22,86.16
,68.28,1003.56,
22.1,68.63,1015.19,59.05
25.0,,1009.23,
,47.43,1007.15,
26.85,63.56,1013.25,52.84
14.87,42.18,1015.23,74.41
32.21,68.3,,49.38
,57.32,1012.06,44.13
,,1017.72,90.71
19.26,44.34,1019.45,
16.75,,1006.42,87.18
15.37,41.96,1011.58,96.76
,77.24,1007.23,
20.27,,,86.55
24.66,66.49,,70.06
25.53,,1010.65,
25.43,60.95,1014.62,
,46.18,,92.15
,65.12,1015.53,73.87
,,1022.16,70.77
17.98,39.63,1005.42,
12.38,,1020.23,81.5
26.61,56.85,1012.48,48.84
24.05,,,88.94
,,,92.89
31.65,66.25,1008.57,
11.2,,,96.69
14.96,39.31,1010.52,71.28
,,1008.52,78.38
27.57,70.36,1007.18,
,,1012.45,
29.59,70.17,999.71,
10.14,,,
9.44,41.79,1020.16,
13.69,41.74,,60.86
23.4,,,
12.42,38.25,1012.76,82.23
21.81,,,64.72
33.2,,1008.75,59.41
22.06,45.61,1014.3,
,63.07,1011.11,56.81
27.75,66.54,1010.21,46.37
20.98,60.07,1016.26,67.18
17.55,43.14,1018.86,76.0
6.05,38.68,1017.46,66.13
17.25,39.39,1014.27,67.8
21.54,58.41,1013.99,86.34
,69.51,1012.13,44.65
16.7,36.99,,89.33
,,,75.51
19.61,56.65,,63.74
6.26,41.31,1002.04,87.54
6.9,,1021.78,94.8
19.12,,,92.45
12.23,43.69,,84.4
10.87,37.5,1011.43,95.56
20.56,,1017.79,78.08
31.61,,1004.83,
14.66,,1030.81,68.88
19.04,50.12,1010.53,100.09
14.32,,,84.53
,53.16,1013.31,83.18
31.74,,,41.62
19.06,44.63,1004.23,84.43
14.43,45.08,,83.98
12.05,40.55,1016.63,100.14
17.98,,1012.28,84.52
28.18,49.3,,55.56
23.03,44.89,1010.26,59.85
15.78,48.6,,84.23
24.45,66.49,,
18.05,56.03,,77.87
,38.62,1017.83,
16.73,37.2,1012.94,
,41.62,1011.14,
27.38,59.21,,
10.99,44.63,1020.67,90.09
26.15,64.27,,
17.4,63.09,1020.84,92.58
24.29,,1010.29,87.3
,68.08,1010.74,52.51
12.27,43.8,1023.21,57.0
16.9,44.88,,72.21
29.39,71.14,,53.88
25.45,75.23,1011.41,
27.88,,1009.51,56.44
,49.39,,96.3
12.59,41.14,,86.55
,44.9,1008.89,
,40.79,1006.18,92.36
14.83,,1016.57,63.47
20.47,58.16,1016.97,
,70.32,,58.13
28.92,72.43,,66.14
28.64,73.4,1011.48,
,44.03,1007.62,97.64
10.57,,1008.32,97.96
,71.25,,70.55
13.8,40.2,1013.12,
5.29,41.38,1020.62,83.83
33.59,79.05,1007.79,63.55
6.13,40.64,1020.69,94.57
,48.06,1015.14,79.83
32.8,,1005.27,44.53
24.18,58.49,1011.3,77.82
,,1012.62,93.0
6.13,,1005.17,
24.43,65.27,,
28.88,66.56,1006.26,59.15
,44.21,1022.6,
,48.14,1013.3,67.72
,59.15,1013.12,61.39
9.07,36.3,1015.26,
19.41,,1012.34,
33.61,,1007.4,42.51
20.84,,,
23.31,68.63,,51.57
9.45,,1018.89,84.29
,44.47,1027.94,
21.71,58.05,1013.07,85.75
18.88,,,
,,,78.99
,43.67,,91.55
,74.22,1007.47,46.52
27.75,66.51,1015.42,
25.32,60.37,1006.19,73.94
13.85,48.06,,75.2
23.19,,1002.38,61.19
16.18,43.99,,80.96
9.98,,1017.32,77.78
,,1008.69,
19.05,,1020.48,83.04
19.83,,,
26.39,49.02,,70.82
12.25,,1017.44,
,56.9,,77.79
,,,
28.16,70.4,,83.17
10.32,41.46,1017.98,
7.77,,1016.53,73.79
,39.18,,
11.02,43.02,1012.32,66.54
30.24,67.32,,
,,1014.24,41.54
23.26,,,71.3
18.21,49.69,,80.16
23.97,63.86,1018.09,
,43.14,1013.56,58.34
21.65,58.18,,
31.67,69.89,1013.88,39.33
32.0,58.9,1003.48,
12.0,,1013.21,86.75
,70.04,1009.76,
23.75,67.9,1006.25,
28.26,69.23,,42.1
29.96,70.04,1010.15,54.47
9.27,39.64,,
31.35,,,72.26
25.85,70.36,,78.23
13.69,43.22,1009.94,
22.48,50.05,1005.55,
10.63,,1008.93,98.14
,,1011.71,47.57
16.32,43.5,1021.3,72.6
25.46,56.89,1012.59,62.9
27.61,,1012.79,77.01
,67.69,,
7.32,39.42,1026.15,76.51
26.35,,,
25.97,43.21,,88.73
7.33,40.0,,
,77.95,,76.56
,59.14,1017.32,
,,1013.14,
23.44,,,
15.51,,,
21.89,63.94,1019.55,55.09
,41.06,,89.59
25.24,71.14,1008.73,79.39
30.38,,1010.17,
16.91,43.96,1013.32,79.87
13.75,41.49,1019.9,
,58.2,1017.75,
,43.13,1018.61,
20.04,48.92,1011.14,
,42.32,1015.15,82.96
,58.18,1007.8,
,69.51,,43.11
,70.32,,
,,,
21.28,,1005.69,83.2
24.92,63.86,,59.24
9.37,,,62.07
22.03,,1006.88,82.05
25.77,65.48,1018.07,51.47
,68.67,1006.69,76.43
,,1009.35,
19.51,,1015.28,
22.47,48.6,1002.33,
,,,91.48
27.96,68.51,1007.26,
24.73,70.72,1009.82,
24.43,47.45,1007.68,
,63.87,1017.14,49.25
10.82,,1025.53,95.89
,38.5,,72.46
,,1019.94,55.85
31.58,66.54,1003.26,
22.85,59.15,,63.92
25.41,68.94,,
,40.71,1016.78,
,39.64,1011.1,
28.12,,1009.18,
,70.32,1007.17,
22.61,54.42,,75.87
22.88,65.48,1017.33,
,,1014.29,72.97
21.31,,,
24.15,64.63,1020.72,58.06
21.62,58.59,,67.05
23.84,49.21,1013.85,
,,1012.73,
12.75,39.58,,77.31
26.68,68.08,1011.41,67.33
10.63,40.67,1017.13,66.12
,66.86,1013.05,64.59
18.78,54.2,1012.05,89.25
,56.9,,
21.29,59.04,1012.49,
,,1027.8,86.4
15.2,,1016.1,
19.77,49.39,1019.02,91.03
31.98,73.42,1010.66,
8.36,40.67,1014.99,
,41.82,,73.62
11.64,,1015.5,
11.49,44.2,1018.79,
26.2,71.14,1007.92,
30.51,70.79,1004.55,56.05
,,1012.61,
9.42,41.4,1030.38,
,,1008.94,56.56
34.66,74.33,,
8.27,,1020.13,
25.38,74.67,1016.61,
25.65,49.3,,
,74.33,,48.65
21.43,,1013.94,61.25
28.25,,,43.77
18.51,58.46,1017.21,88.1
6.58,40.67,1020.18,71.07
24.49,70.79,1005.51,88.65
9.82,,1026.72,77.28
,,,85.54
11.53,41.39,,
,,1016.54,63.49
27.33,,1007.04,61.83
17.86,50.88,1015.59,88.28
,58.9,,47.6
21.13,47.43,,
29.72,71.97,1008.6,79.25
29.03,67.79,1010.86,
8.94,43.13,1014.82,
,,1012.34,45.75
23.03,54.42,1014.42,
,39.58,,73.63
,66.54,,55.97
32.38,77.24,1007.7,
,,,45.03
25.03,57.5,1014.96,62.23
15.46,42.07,1017.9,81.12
22.72,58.82,1012.54,77.72
,,1012.25,78.88
16.82,41.66,1010.49,63.14
19.45,58.95,,93.46
13.72,34.03,1018.57,
,39.82,1013.26,91.55
22.58,41.54,,71.33
16.36,,,
29.62,71.8,1011.05,63.13
26.13,,,92.02
,39.69,1006.05,84.66
,,1020.97,85.64
,,1003.45,80.95
,,,
31.26,76.09,,63.91
10.07,40.92,1021.84,84.18
,44.58,1016.45,83.07
17.29,42.86,1014.38,72.3
14.6,,1011.11,72.52
18.43,57.76,1016.13,87.34
17.3,,1009.64,
,56.89,1013.23,78.32
29.42,56.9,1006.51,
14.04,44.21,1021.93,86.12
9.51,40.81,1015.69,82.52
,,1008.77,
,44.84,1023.83,87.6
,38.01,1023.5,60.14
33.82,,1013.49,42.17
13.73,,1031.01,64.92
21.11,43.43,1010.1,
24.81,63.94,,44.51
26.44,,1013.35,60.71
,66.75,,36.55
10.15,41.46,1019.56,81.79
20.46,66.05,,
21.93,,,
28.08,,1011.19,73.1
23.63,60.93,1006.41,83.06
14.05,,1015.66,74.39
,,1017.25,68.57
23.47,,1011.89,74.1
,,1014.88,
28.14,,1000.7,70.17
,66.25,1008.17,56.88
,73.42,1011.21,
,40.22,1010.58,
19.48,63.09,1019.28,78.04
15.89,,,74.37
,59.04,1011.85,81.24
15.83,45.01,1013.39,81.9
4.31,,1011.75,82.08
24.2,68.67,,78.08
,63.47,1011.5,71.78
27.77,,1017.97,
29.49,70.98,1007.83,
20.98,42.23,,70.7
27.16,72.58,,90.26
25.96,68.08,1011.34,
11.28,42.44,1014.62,99.78
30.36,,1010.9,63.27
25.47,65.34,,50.31
27.51,73.77,1002.42,90.88
30.02,69.04,,
10.15,41.62,,
28.8,71.77,1006.41,
22.36,,1007.47,87.33
33.67,,1010.83,60.87
,43.52,1022.78,
,51.43,1006.55,
25.53,71.85,1009.19,
15.26,,1016.0,76.06
15.36,41.66,1012.41,62.32
12.73,40.27,1005.68,68.77
27.67,71.64,1004.41,
,,,
25.09,58.95,1016.99,53.16
,43.67,,91.91
15.06,41.85,1016.78,88.23
30.03,70.02,1010.07,
26.85,69.84,,81.31
14.13,43.7,1015.94,80.89
12.36,37.73,1021.36,
,,1017.66,93.66
25.79,63.9,1014.39,60.49
,44.92,,
,,,40.33
,60.95,1015.22,
8.4,38.5,1013.67,69.13
26.62,70.36,1005.15,84.99
20.56,43.79,1015.85,45.7
,49.69,,
,74.16,,56.52
22.49,,,
15.66,43.99,1021.18,
11.86,40.55,,91.45
19.12,45.01,1014.0,
,44.9,1007.85,78.8
,56.65,1020.72,
28.18,67.17,1006.84,75.55
12.24,,1013.38,
6.25,,1019.65,71.27
,61.47,1007.84,
22.55,69.84,,
20.76,58.79,1017.22,78.75
,,1013.4,78.99
,63.91,1009.61,90.83
16.65,46.18,,95.69
,76.09,1006.95,
,53.16,,82.64
,,1007.52,94.15
16.8,56.03,1020.65,85.26
15.49,39.0,,71.31
,,1007.03,63.34
24.18,59.92,1009.88,79.54
27.63,70.17,1000.42,85.22
11.8,45.09,1013.21,89.68
20.7,58.16,,68.19
,39.28,1016.55,91.75
14.88,,,
,,1008.26,
,46.18,1018.53,88.46
21.14,,,
,,1015.65,71.47
26.25,,1008.29,60.65
14.95,42.74,,
21.46,50.59,1016.75,67.14
14.35,49.83,,91.23
14.18,,1016.9,64.57
16.03,41.23,996.35,82.04
,74.99,1005.0,69.69
25.26,,1014.43,58.35
12.33,37.73,1022.46,59.3
24.67,61.5,,72.77
,48.41,,86.7
,64.15,1021.31,62.35
,,1004.91,
16.58,,1010.4,96.29
25.18,,1013.26,
,,,80.76
22.93,,1009.3,82.8
15.09,,1019.46,60.49
,,1007.16,
27.66,69.75,1009.71,84.27
,58.96,,61.3
28.57,,1010.75,62.12
14.87,41.76,1022.26,
7.14,41.22,1016.6,
24.94,63.94,1012.72,73.71
10.17,,1018.58,87.72
25.18,56.89,,64.46
22.75,58.79,1011.44,84.47
26.33,,,52.1
13.0,,1012.57,61.56
22.2,51.19,,
,,1012.29,85.09
15.85,42.28,1007.4,82.12
,77.54,1010.12,78.97
27.22,66.48,1004.59,52.66
,39.52,1018.34,
,,1012.72,75.69
13.45,41.49,,88.72
18.39,,1003.77,92.48
,69.68,,46.52
27.25,,1014.15,68.52
26.48,,1009.31,84.11
17.19,58.86,1016.74,85.97
34.14,,1000.19,43.56
32.74,68.31,1010.23,41.29
,37.92,,66.53
16.69,43.52,1021.78,
,46.18,1016.25,88.88
22.18,,,70.84
11.25,,1011.64,63.54
28.14,,1014.44,46.17
,,1012.65,
19.65,44.89,1009.76,
15.56,,1013.72,
25.88,,1011.95,65.87
,46.63,1012.6,85.47
29.77,69.48,,52.6
20.74,58.12,1015.43,77.88
11.36,40.75,1016.34,
31.11,75.33,1002.32,64.25
25.15,71.14,1011.68,70.33
,39.72,1017.89,62.97
10.76,,1016.41,
30.39,,,72.76
11.43,41.16,,92.04
20.25,,,77.76
10.5,52.72,,85.04
13.58,,1016.17,79.17
,,1016.37,75.62
21.61,41.54,1014.5,75.62
28.75,77.24,1008.92,77.17
21.2,59.39,,85.06
23.19,60.75,1008.33,82.0
,,1018.17,
19.6,60.95,,84.26
22.16,65.48,,
23.56,,,76.34
29.01,66.44,1011.21,
14.86,,,86.8
14.54,39.39,,76.39
32.32,76.09,1006.63,
,65.94,,58.44
25.34,69.48,1008.4,
,66.54,1003.02,
21.65,56.89,,66.07
,61.47,1009.54,75.01
25.82,,,66.4
29.76,57.19,,
18.43,,,39.99
23.69,,1007.19,86.73
31.01,71.37,1003.4,55.06
,,1015.56,
,,,63.12
11.74,40.71,,82.15
19.95,50.66,1013.21,81.98
31.46,66.54,,53.75
,38.18,1018.02,70.1
27.03,71.14,1010.33,66.25
11.36,41.48,1012.8,76.16
17.01,50.59,1015.8,
,41.46,1021.23,
,35.76,1020.11,75.25
27.58,,,87.99
,49.83,,
,58.33,,
22.56,48.92,1010.7,
,,1012.86,
9.78,52.75,1022.97,
9.42,41.4,,86.4
25.59,61.5,1009.12,68.0
18.6,43.56,1013.9,51.16
,50.12,,
27.76,44.89,,50.15
29.08,52.84,1006.14,40.09
20.84,,1008.63,
,41.46,1016.66,86.2
11.72,40.55,1021.54,85.13
28.01,,1007.61,
26.44,,1009.52,
13.55,,,81.48
11.67,41.93,1019.81,82.58
13.2,41.78,,
24.98,60.32,1016.39,63.12
28.06,68.24,1010.27,
23.84,,,47.63
18.89,,1003.92,
,,1005.32,
27.34,71.29,,56.51
30.65,65.18,1012.51,
19.35,64.15,1021.37,68.53
30.04,68.08,1011.04,51.01
23.23,71.77,1005.01,88.1
,72.58,1009.24,90.31
22.29,,,
,74.16,,
13.45,45.87,1008.73,87.06
20.95,70.72,1009.96,
16.58,37.64,,81.59
,60.23,1009.73,61.5
23.82,73.67,1007.26,88.16
,,1010.92,61.83
31.87,,1005.64,48.85
29.72,77.95,,72.73
7.74,42.49,1009.07,90.11
18.34,,1013.27,85.42
,,1007.68,
11.68,40.55,,96.16
13.92,41.16,1003.83,
13.92,43.41,1015.12,61.64
,71.32,,67.57
,59.8,,80.21
14.01,42.74,1029.16,
19.09,44.63,1019.91,39.32
,43.79,,
24.06,58.98,,
14.47,42.99,1009.78,
31.94,69.98,,
15.63,37.87,1020.4,
,45.09,1013.62,75.56
17.74,,1018.87,
,41.23,997.39,82.06
31.15,66.25,1008.89,
,67.07,1005.17,82.41
,43.41,,81.03
14.44,42.32,,
9.11,36.66,1026.47,74.79
,41.66,1011.93,55.47
,41.78,,70.04
27.94,49.16,,35.46
16.05,65.46,1013.92,
,70.36,,82.43
23.63,60.37,1005.0,81.66
16.38,55.5,1019.8,
,41.03,1022.33,83.11
,43.48,1016.66,76.32
,,1017.8,68.45
14.66,,1009.72,91.56
24.26,56.57,,
16.96,44.9,,
27.55,,,63.99
22.5,58.79,1017.48,73.02
19.83,63.94,,
16.88,43.67,1011.43,
9.5,37.36,1015.13,63.41
25.31,49.82,1014.62,62.15
25.72,,,60.1
,,,62.02
28.26,63.13,1012.0,68.35
21.3,,1001.86,42.75
,60.27,1018.72,84.25
26.45,64.27,,60.92
23.95,60.37,,
28.53,66.51,1015.9,40.68
22.68,,,
26.93,59.54,,75.5
19.3,,1020.55,
3.74,35.19,,98.84
32.41,72.86,1003.69,
,45.51,,
,,1018.97,53.8
,73.5,1010.81,
9.99,42.07,1018.78,85.68
17.94,63.07,1012.42,94.35
28.71,,,76.53
6.67,39.37,1019.99,75.61
28.88,63.76,1010.16,56.34
14.49,42.86,1013.94,88.2
29.47,,,
27.21,,1012.96,54.69
15.33,,1014.15,
,39.59,,
23.46,57.85,1012.7,65.54
13.94,,1020.76,68.22
26.92,78.92,1011.65,96.22
22.79,68.63,1012.99,
,42.42,1008.97,69.19
14.77,44.9,1020.5,84.31
18.15,41.23,993.82,
,,1010.99,
20.51,,1013.25,71.83
6.99,,1019.32,68.95
,37.73,1022.14,79.49
,,1020.25,
,56.65,1020.86,73.41
,,,84.07
,69.94,,
7.61,44.71,1019.41,70.48
19.45,,,52.16
18.93,67.71,1005.04,82.4
,63.86,1020.0,64.83
32.37,,1005.45,47.98
,49.25,,77.92
15.97,45.01,1016.58,83.24
,43.52,1022.45,97.68
8.36,,,82.76
,,1005.78,
,40.92,,
15.54,39.31,,
,42.24,1017.07,
19.53,50.32,1009.71,94.46
,43.69,1016.7,
,54.42,,68.29
19.79,44.9,1008.66,72.68
9.59,38.56,1017.52,
32.44,77.95,1014.83,50.69
21.84,64.69,1007.57,
23.5,50.23,1017.51,75.15
,74.67,,67.43
19.41,,1009.44,64.05
16.38,,,
14.43,35.85,1021.99,78.25
29.32,,1013.24,55.1
